% Model,一维阵列侧向.mph
% Version,COMSOL 6.2.0.290
% Date,"May 24 2025, 21:37"
% Table,探针表 1 - 
% 时间 (ms),"总声压 (Pa), 阵列3","总声压 (Pa), 阵列1","总声压 (Pa), 阵列2","总声压 (Pa), 阵列4","总声压 (Pa), 阵列5","总声压 (Pa), 阵列6","总声压 (Pa), 阵列7","总声压 (Pa), 阵列8","总声压 (Pa), 阵列9"
12.033333333333267,2.4360721212415564E-5,7.959302271288605E-5,-5.860650701288158E-5,8.020009131605164E-5,-8.04491473565375E-5,-3.991988209667601E-5,1.127472709444554E-6,4.1003229643286145E-5,-8.389656219234969E-5
12.049999999999933,-4.309369440892629E-5,1.0290356920053786E-4,-6.053378774180275E-5,1.1014619928036798E-4,-6.453218208861514E-5,-4.2461771673365614E-5,-7.401852103859419E-6,6.736105580919992E-5,-1.051139601361509E-4
12.0666666666666,-1.1886617343946331E-4,1.3046889965613666E-4,-5.499110865489449E-5,1.263306086927849E-4,-2.9977203382890957E-5,-4.06142053930717E-5,-1.7772305114479216E-5,8.118503602308756E-5,-1.0863535930686775E-4
12.083333333333266,-1.842967812844646E-4,1.5708175489938256E-4,-3.739809513400902E-5,1.2191764359937977E-4,1.6610818984930724E-5,-3.566773614784949E-5,-2.660351212313571E-5,8.079167512883484E-5,-9.590137625688214E-5
12.099999999999934,-2.216071611692185E-4,1.7534936249878196E-4,-4.7053455821776965E-6,9.284509753195998E-5,6.510339379179587E-5,-2.8756603554978084E-5,-3.0054043187306332E-5,6.743974786139728E-5,-7.08432506277785E-5
12.1166666666666,-2.189815401575778E-4,1.7758268071943584E-4,4.3228072041255137E-5,3.969442261333218E-5,1.0452365532091768E-4,-2.0488626766125207E-5,-2.5651411949949632E-5,4.488367216633782E-5,-3.875262847849935E-5
12.133333333333267,-1.7399853656345097E-4,1.577983053085339E-4,1.025057700056911E-4,-3.1342229235180614E-5,1.2603138336315472E-4,-1.0942162779235196E-5,-1.3716829812882678E-5,1.8327699144605673E-5,-5.108903679176819E-6
12.149999999999933,-9.429916721483429E-5,1.1348585842614424E-4,1.6488891495813166E-4,-1.089408410177489E-4,1.252471959054935E-4,6.318276187037476E-8,2.302021036313821E-6,-6.907426553894305E-6,2.536720718654762E-5
12.1666666666666,4.68466055635885E-6,4.681777287059276E-5,2.1880732919808425E-4,-1.7868056053433514E-4,1.0316433898858434E-4,1.2597383751019954E-5,1.6837025529177376E-5,-2.6614723077541588E-5,4.928009902860071E-5
12.183333333333266,1.0412246975301809E-4,-3.506021052145432E-5,2.5175704633725545E-4,-2.2621465476279381E-4,6.538935795029581E-5,2.6313822015353792E-5,2.4222662278805906E-5,-3.848842612756767E-5,6.47230432448199E-5
12.199999999999934,1.8680011098593872E-4,-1.2097479451820973E-4,2.535376094732005E-4,-2.407232066425171E-4,2.004415141737642E-5,4.029697946337568E-5,2.0957160791903053E-5,-4.229127016571804E-5,7.112411854872332E-5
12.2166666666666,2.411357363204077E-4,-1.979522535842647E-4,2.1927653069078065E-4,-2.1762857157865592E-4,-2.486502279927408E-5,5.308196915708315E-5,7.276884306047836E-6,-3.9437659586293585E-5,6.891849209487686E-5
12.233333333333267,2.63029965989819E-4,-2.5428289085682466E-4,1.510981263114915E-4,-1.5974019826243543E-4,-6.363177122870479E-5,6.282348160782642E-5,-1.2643387393489524E-5,-3.2214259577763974E-5,5.919662985795488E-5
12.249999999999932,2.552190436386214E-4,-2.8248583771497656E-4,5.7738309637322735E-5,-7.648295542401169E-5,-9.380763092833316E-5,6.758344201809946E-5,-3.2017906643567346E-5,-2.2950666562271333E-5,4.343951143146485E-5
12.2666666666666,2.2468891320019392E-4,-2.810544839619893E-4,-4.7776213486277516E-5,1.8515853372534643E-5,-1.1566461526847034E-4,6.570547549769063E-5,-4.3842998053035716E-5,-1.342225343043431E-5,2.3388724240011543E-5
12.283333333333266,1.7932508558069263E-4,-2.5420186936560995E-4,-1.5145858036161254E-4,1.1068019691529873E-4,-1.3052052045464142E-4,5.622623348442089E-5,-4.3448974583956886E-5,-4.636611750200592E-6,1.0327232191972718E-6
12.299999999999931,1.2511593886711765E-4,-2.096238979962335E-4,-2.4138594296883598E-4,1.8754956665978275E-4,-1.387776501397101E-4,3.923767489141091E-5,-3.0218322465481395E-5,3.0159488483900108E-6,-2.1361092378388384E-5
12.316666666666599,6.488205937075437E-5,-1.5520356419794398E-4,-3.093356693766337E-4,2.4077652596231502E-4,-1.38667708804331E-4,1.608505765658191E-5,-7.792907581107906E-6,9.407099958186835E-6,-4.1262735573225965E-5
12.333333333333265,-1.1652015036988754E-6,-9.61184571765324E-5,-3.506973331565478E-4,2.666476262942394E-4,-1.2640497870579703E-4,-1.0704637332320494E-5,1.731280247773822E-5,1.4325327377472832E-5,-5.6028673678661467E-5
12.349999999999932,-7.34605945109748E-5,-3.3661520224283426E-5,-3.631932442038006E-4,2.653009919432173E-4,-9.782514919515312E-5,-3.7804134427058006E-5,3.8141546903786784E-5,1.731434603111409E-5,-6.322504051422913E-5
12.366666666666598,-1.5066279502297074E-4,3.3729206212801516E-5,-3.4547937885941735E-4,2.3926854194222658E-4,-5.088193809173387E-5,-6.171388132748764E-5,4.9800217880783854E-5,1.7758907925261837E-5,-6.110014113602089E-5
12.383333333333265,-2.2786040213549583E-4,1.0781682347120468E-4,-2.966335885170354E-4,1.9211461628102752E-4,1.21021004544133E-5,-7.947462546060198E-5,5.105376599020458E-5,1.5158994281638487E-5,-4.9108616536144225E-5
12.399999999999931,-2.962278876845788E-4,1.87662309369337E-4,-2.16923065779052E-4,1.2773726770474235E-4,8.354870105756361E-5,-8.925575559642995E-5,4.439470866580913E-5,9.451785072553404E-6,-2.83334789106774E-5
