% Model,一维阵列侧向.mph
% Version,COMSOL 6.2.0.290
% Date,"May 24 2025, 21:34"
% Table,探针表 1 - 
% 时间 (ms),"总声压 (Pa), 阵列3","总声压 (Pa), 阵列1","总声压 (Pa), 阵列2","总声压 (Pa), 阵列4","总声压 (Pa), 阵列5","总声压 (Pa), 阵列6","总声压 (Pa), 阵列7","总声压 (Pa), 阵列8","总声压 (Pa), 阵列9"
0,3.0396440866050922E-99,1.0698405394857979E-98,3.0238748907067544E-99,9.772421336123218E-100,4.4515604015428396E-100,3.273884770620944E-100,1.5163312663835067E-100,1.429470550320458E-100,1.6485618619963629E-100
0.016666666666666666,4.865996180236462E-88,2.723728169685096E-87,5.392793804967083E-88,1.364375511030864E-88,5.0581662796947194E-89,3.782230666903909E-89,1.7789354372879756E-89,1.7209580076522462E-89,5.2083751992333994E-89
0.03333333333333333,-2.0133473341877724E-86,-1.0791535121253752E-85,-2.2067290627213886E-86,-5.703436648756015E-87,-2.160230109538282E-87,-1.6147865074575135E-87,-7.5884656931947E-88,-7.274451364177726E-88,-1.7517273743028928E-87
0.05,3.738462216566663E-85,1.9113031446507377E-84,4.0498596206587673E-85,1.0713594305160643E-85,4.1503032640604204E-86,3.100490348062291E-86,1.4557590081258127E-86,1.3856987696245485E-86,2.706151420302578E-86
0.06666666666666667,-4.0581453220786145E-84,-1.962276575246321E-83,-4.3373562588067715E-84,-1.179481975092153E-84,-4.6880993962909415E-85,-3.4987844492465E-85,-1.6408714587243608E-85,-1.5535171426151346E-85,-2.5110981831376606E-85
0.08333333333333334,2.762796974933158E-83,1.2435975540273238E-82,2.9038679827689307E-83,8.181150748584458E-84,3.3555660525765613E-84,2.500197825947523E-84,1.1706337230222345E-84,1.103881469577501E-84,1.5085438823741336E-84
0.10000000000000002,-1.1326352160649647E-82,-4.5521007294811305E-82,-1.1609941791891908E-82,-3.455248821088044E-83,-1.4827295807055602E-83,-1.1013660651984238E-83,-5.142638424018221E-84,-4.835235068233828E-84,-5.644060763155633E-84
0.1166666666666667,1.935141946171213E-82,5.183590019692156E-82,1.8412682827911084E-82,6.453315111906436E-83,3.098862416776361E-83,2.2801733285442948E-83,1.0564329457764464E-83,9.908752033812523E-84,9.029760732747217E-84
0.13333333333333336,5.51292302428716E-82,3.210153627192438E-81,6.205035554954623E-82,1.4408698890587597E-82,4.807963169737897E-83,3.685848733026628E-83,1.762030461032294E-83,1.6569726131205122E-83,2.6377422725936458E-83
0.15000000000000005,-3.680595204041251E-81,-1.4407053597907075E-80,-3.755014281295066E-81,-1.1165437003944997E-81,-4.790491292878863E-82,-3.571271260412412E-82,-1.6710318885925664E-82,-1.5685514064139595E-82,-1.773288904206063E-82
0.1666666666666667,3.966914427201026E-81,3.8347470415249224E-81,3.3961433013044025E-81,1.4775382837638355E-81,7.939135091338691E-82,5.790597724310211E-82,2.663292802619194E-82,2.5048180758137907E-82,2.2613591610720648E-82
0.18333333333333338,2.3599262959572498E-80,1.1326508610456001E-79,2.5259917275368904E-80,6.570713518060951E-81,2.498888310520367E-81,1.8968095735443474E-81,8.989767233617346E-82,8.41788288301431E-82,1.0585681415456894E-81
0.20000000000000007,-6.886158095046366E-80,-1.9228233752758056E-79,-6.597303032659704E-80,-2.2497567563025053E-80,-1.0653378758084269E-80,-7.884238919680041E-81,-3.6659224406798003E-81,-3.44634542957148E-81,-3.6983639017850314E-81
0.21666666666666673,-8.93549238078E-80,-6.085778292673117E-79,-1.0585807734722475E-79,-1.9821628243207114E-80,-4.501781922479362E-81,-3.7658200101679093E-81,-1.9019412543115299E-81,-1.7524193837146007E-81,-3.0565638088242186E-81
0.23333333333333342,5.697314770106158E-79,1.833572235484816E-78,5.596144980021901E-79,1.7835203063877166E-79,8.082574160656318E-80,6.029605197846784E-80,2.818780494254334E-80,2.648936618160782E-80,3.025016747816596E-80
0.25000000000000006,1.7792266362395606E-79,2.829260740708617E-78,3.02906565039966E-79,-5.656695729276965E-81,-3.561244414191728E-80,-2.330748993288645E-80,-9.778969177731812E-81,-9.498436999345589E-81,-3.1758992598483517E-81
0.2666666666666667,-3.7049178151991816E-78,-1.2550783493026583E-77,-3.675618514879916E-78,-1.1301559486624462E-78,-4.9963128546867844E-79,-3.752339887058389E-79,-1.761653986580553E-79,-1.655269815746936E-79,-1.976038605933411E-79
0.2833333333333334,1.9009105464210765E-79,-1.3745088467440883E-77,-6.337155541170018E-79,4.6521279480883024E-79,4.2833394531890257E-79,2.976603563050568E-79,1.3161534499315517E-79,1.2599964917941255E-79,9.403763819327005E-80
0.3000000000000001,2.1547008469555243E-77,7.280715804353241E-77,2.1370464398453864E-77,6.493945108581816E-78,2.8503201748764695E-78,2.151264454048262E-78,1.0128662072136799E-78,9.520865317498323E-79,1.1740612997785604E-78
0.31666666666666676,-1.9745410917441863E-78,7.8833236615401E-77,2.9586764284933455E-78,-3.1226079951567876E-78,-2.7512065796788306E-78,-1.9152408832366824E-78,-8.477709602609335E-79,-8.119782191046709E-79,-6.016200607824543E-79
0.3333333333333334,-1.1693036762824156E-76,-3.7333044134392096E-76,-1.1473184255929632E-76,-3.54013718129219E-77,-1.5757080945065701E-77,-1.191638876225737E-77,-5.614515643817617E-78,-5.283723891601203E-78,-6.616405830786774E-78
0.3500000000000001,-1.2661995675570524E-77,-5.078501705709979E-76,-3.946468830762196E-77,1.0640319481800531E-77,1.2490251333644864E-77,8.482823727394069E-78,3.6765974168844223E-78,3.54369084821323E-78,1.8801957480768707E-78
0.36666666666666675,5.913160907699714E-76,1.6726645789538873E-75,5.677032671947695E-76,1.8322954218426357E-76,8.45091708123977E-77,6.381002750766401E-77,3.000997049246575E-77,2.82945022805E-77,3.517695349480039E-77
0.38333333333333347,2.9397957580916077E-76,3.234373302374547E-75,4.220022878174085E-76,1.3054705244194654E-77,-3.4166132203458703E-77,-2.059026639160559E-77,-7.956315549730182E-78,-7.9124374898916E-78,4.875880085176455E-78
0.40000000000000013,-2.7078496917426126E-75,-6.144011300067502E-75,-2.510716084625491E-75,-8.774344586375615E-76,-4.278611071281474E-76,-3.2136964080407665E-76,-1.504698515064213E-76,-1.422052422592288E-76,-1.70899884380013E-76
0.4166666666666668,-2.8755747417552213E-75,-1.8677463299122203E-74,-3.376412479474941E-75,-5.1853575469568063E-76,-5.281940334554582E-77,-6.620244875879284E-77,-3.98166860556164E-77,-3.575381958843184E-77,-1.2156706040439477E-76
0.43333333333333346,1.0623403291069712E-74,1.486265461694637E-74,9.303029992307186E-75,3.7181104222729407E-75,1.9611996570679516E-75,1.459068549691947E-75,6.779757291891454E-76,6.425258584366158E-76,7.204579870582004E-76
0.4500000000000001,2.0190170496865254E-74,9.320326215581957E-74,2.1491360644618887E-74,4.76925278902205E-75,1.5026994293827886E-75,1.2518552617129654E-75,6.26545281872857E-76,5.852674388441846E-76,1.0671216692273646E-75
0.46666666666666684,-3.1506363955038693E-74,1.0873506677510204E-74,-2.432633393989086E-74,-1.289046989250695E-74,-7.672145991265472E-75,-5.612023831872713E-75,-2.573298795786281E-75,-2.447283407157294E-75,-2.3912501872825382E-75
0.4833333333333335,-1.120419824224399E-73,-3.837503834783852E-73,-1.1138428861778894E-73,-3.0466813771691456E-74,-1.2403460842160348E-74,-9.78812084162865E-75,-4.731925598573708E-75,-4.457963080003205E-75,-6.63383192915011E-75
0.5000000000000001,3.7073596426063995E-74,-3.923635472226746E-73,6.101538348302532E-75,2.91778889726242E-74,2.2696190877836604E-74,1.5975868743523842E-74,7.1033897279886E-75,6.796554015702978E-75,4.4090356102067757E-75
0.5166666666666668,4.967790287010869E-73,1.1849913554764368E-72,4.6301319512005544E-73,1.5146460049405128E-73,7.167972005641802E-74,5.506696597808766E-74,2.6124763162040963E-74,2.4724834768233344E-74,3.18966809143372E-74
0.5333333333333334,3.194754395434709E-73,2.742572740168576E-72,4.154047092621004E-73,2.056158686252701E-74,-2.828380132146754E-74,-1.5384597458879211E-74,-5.206205615414747E-75,-5.235130697516749E-75,1.2728153531677197E-74
0.5500000000000002,-1.6680897350095117E-72,-1.8128354035659496E-72,-1.4243129121224774E-72,-5.848509876532642E-73,-3.173832376325271E-73,-2.3819311764173837E-73,-1.1105838945961906E-73,-1.0548479305349884E-73,-1.1614684617829054E-73
0.5666666666666668,-2.9675697641026264E-72,-1.2522795798808298E-71,-3.087234532128283E-72,-6.650821065800506E-73,-2.026542653969806E-73,-1.7706443548781813E-73,-9.099163560833346E-74,-8.53347628971758E-74,-1.7223302015776388E-73
0.5833333333333335,3.294070788520848E-72,-6.960383122738871E-72,2.1781374034148877E-72,1.57080795763454E-72,1.0358578832680488E-72,7.516232667029955E-73,3.413710369092225E-73,3.255890651813292E-73,2.6779570380409523E-73
